"Nombre","Product_Type","Internal_Reference","Sales_Price","Cost","weight"
"TE DE CANELA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8","0.0000","0"
"TE DE JAMAICA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8","0.0000","0"
"TE DE MANZANILLA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8","0.0000","0"
"TE DE TILO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8","0.0000","0"
"TÉ FRIO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","0","0.0000","0"
"TE NEGRO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8","0.0000","0"
"TE PVC DWV S32.5 100 MM-4" GR C/CEM","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TE PVC DWV S32.5 50 MM-2" GR C/CEM","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TEBOKAN  FORTE (EXTRACTO DE GINKGO BILOBA) / TABLETA / 80MG / UNIDAD","Consumable","CONCEPTOS","21.709999084472656","7.0500","0"
"TEE PVC DE 4", PARA DRENAJE, COLOR GRIS.","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TEGADERM / 10 X 12 CM / UNIDAD","Consumable","CONCEPTOS","36.959999084472656","12.0000","0"
"TEGADERM / 15 X 12  CM/ PARCHE","Consumable","CONCEPTOS","65.84980010986328","21.3800","0"
"TEGADERM / 6 X 7 / UNIDAD","Consumable","CONCEPTOS","40.81589889526367","13.2500","0"
"TEGADERM + PAD / UNIDAD /  3589","Consumable","CONCEPTOS","0","0.0000","0"
"TEGADERM + PAD / UNIDAD /  3591","Consumable","CONCEPTOS","67.76000213623047","22.0000","0"
"TEGADERM + PAD / UNIDAD / 3590","Consumable","CONCEPTOS","67.76000213623047","22.0000","0"
"TEGADERM CATETER CENTRAL / CLOREXIDINA / 1657R / UNIDAD","Consumable","CONCEPTOS","200.1999969482422","65.0000","0"
"TEGADERM IV / ADVACE / ADULTO / UNIDAD / 1683","Consumable","CONCEPTOS","25.559999465942383","8.3000","0"
"TEGADERM IV / ADVANCE / PEDIATRICO / UNIDAD / 1680","Consumable","CONCEPTOS","25.100000381469727","8.1500","0"
"TEGADERM IV / ADVANCE / PEDIATRICO / UNIDAD / 1682","Consumable","CONCEPTOS","38.5","12.5000","0"
"TEGADERM IV / NEONATAL /  UNIDAD / 1610","Consumable","CONCEPTOS","0","12.5000","0"
"TEGADERM IV ADVANCE / CENTRAL / UNIDAD / 1685","Consumable","CONCEPTOS","41.58000183105469","13.5000","0"
"TEGASOR MEMBRANA 10 X 10 /UNIDAD","Consumable","CONCEPTOS","144","48.0000","0"
"TEGRETOL (CARBAMAZEPIN) / TABLETA / 200MG / UNIDAD","Consumable","CONCEPTOS","29.3799991607666","9.5400","0"
"TELFA GRANDE / UNIDAD","Consumable","CONCEPTOS","36.959999084472656","12.0000","0"
"TELFA MEDIANA  / UNIDAD","Consumable","CONCEPTOS","40.040000915527344","13.0000","0"
"TELFA PEQUEÑA / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TENARON (MELOXICAN) / TABLETA / 15MG / UNIDAD","Consumable","CONCEPTOS","38.040000915527344","12.3500","0"
"TENERVAL PM (TENERVAL/ TABLETA / 3MGS / UNIDAD","Consumable","CONCEPTOS","8.619999885559082","2.8000","0"
"TENSIL (CLORDIAZEPOXIDO) / 25 MGS / TABLETA","Consumable","CONCEPTOS","10.779999732971191","3.5000","0"
"TENSINOR (VALSARTAN) 320MG /UNIDAD","Consumable","CONCEPTOS","30.799999237060547","10.0000","0"
"TENSINOR H (VALSARTAN/HIDROCLOROTIAZIDA) / 160MG/12.5MG / TABLETA","Consumable","CONCEPTOS","41.97999954223633","13.6300","0"
"TERABIOL (AMPICILINA + SULBACTAM) / VIAL / 1.5G","Consumable","CONCEPTOS","0","110.5000","0"
"TERABIOL (AMPICILINA+SULBACTAM) / FRASCO / 250MG/5ML / 70ML","Consumable","CONCEPTOS","563.3300170898438","182.9000","0"
"TERABIOL (AMPICILINA+SULBACTAM) / TABLETA / 220MG/147MG / 375MG / UNIDAD","Consumable","CONCEPTOS","38.040000915527344","12.3500","0"
"TERMOMETRO ORAL / UNIDAD","Consumable","CONCEPTOS","24.639999389648438","8.0000","0"
"TERMOMETRO RECTAL / UNIDAD","Consumable","CONCEPTOS","0","8.0000","0"
"TEST DE GRAHAM","Consumable","LABORATORIOS","0","53.2946","0"
"TEST DE HAM","Consumable","LABORATORIOS","0","42.6357","0"
"TESTODOO","Consumable","","0","0.0000","0"
"TESTOSTERONA","Consumable","LABORATORIOS","250.75","110.8527","0"
"TESTOSTERONA LIBRE","Consumable","LABORATORIOS","250.75","110.8527","0"
"TETRACICLINA (TETRACICLINA) / 500MG / CAPSULAS / UNIDAD ","Consumable","CONCEPTOS","3.4200000762939453","1.1100","0"
"TGO","Consumable","LABORATORIOS","99","38.3700","0"
"TGP","Consumable","LABORATORIOS","99","38.3700","0"
"THROMBOCID (PENTOSANO POLISULFATO SODICO) 1 MG / G TUBO","Consumable","CONCEPTOS","247.10000610351562","80.2300","0"
"TIALGIN (PARACETAMOL) / TABLETA / 1G / UNIDAD","Consumable","CONCEPTOS","24.020000457763672","7.8000","0"
"TIAMINA (TIAMINA HCL) / VIAL / 100MG/ML 10ML ","Consumable","CONCEPTOS","122.2760009765625","39.7000","0"
"TIAMINA (TIAMINA HCL) / VIAL / 100MG/ML 10ML / CC","Consumable","CONCEPTOS","6.809999942779541","3.9690","0"
"TICRON 2 AGUJA HGS21 HEBRA 20 PULG / UNIDAD ( 8886311381 )","Consumable","CONCEPTOS","91","30.0000","0"
"TIELLE EXTRA 15 CM * 15 CM / SOBRE / UNIDAD","Consumable","CONCEPTOS","87.9352035522461","28.5500","0"
"TIELLEF / SOBRE / UNIDAD","Consumable","CONCEPTOS","87.93000030517578","28.5500","0"
"TIEMPO DE COAGULACIÓN EN SANGRE","Consumable","LABORATORIOS","104.5","40.5000","0"
"TIEMPO DE PROTROMBINA (TP)","Consumable","LABORATORIOS","0","34.1085","0"
"TIEMPO DE SANGRIÁ EN SANGRE ","Consumable","LABORATORIOS","104.5","40.5000","0"
"TIEMPO PARCIAL DE TROMBOPLASTINA (TTP)","Consumable","LABORATORIOS","0","34.1085","0"
"TIENAM (IMIPENEM)/ VIAL /500MG/500MG","Consumable","CONCEPTOS","0","250.0000","0"
"TIMEROSAL (TIMEROSAL) / 3,500ML /  GALON","Consumable","CONCEPTOS","554.4000244140625","180.0000","0"
"TIMEROSAL (TIMEROSAL) / 3,500ML / CC","Consumable","CONCEPTOS","0.11999999731779099","147.0000","0"
"TINIDAZOL (TINIDAZOL) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","14.170000076293945","4.6000","0"
"TINTA CHINA","Consumable","LABORATORIOS","0","38.3721","0"
"TINTURA DE HIBITANE (GLUCONATO DE CLORHEXIDINA 5%) / 3,500ML /  GALON","Consumable","CONCEPTOS","","","0"
"TINTURA DE HIBITANE (GLUCONATO DE CLORHEXIDINA 5%) / 3,500ML / CC","Consumable","CONCEPTOS","","","0"
"TINTURA DE YODO (YODOETANOL) / 3,500ML /  CC","Consumable","CONCEPTOS","452.25","452.2500","0"
"TINTURA DE YODO (YODOETANOL) / 3,500ML / GALON ","Consumable","CONCEPTOS","452.25","452.2500","0"
"TINZAPARINA (TINZAPARINA SODICA) / AMPOLLA / 3,500 UI","Consumable","CONCEPTOS","0","40.0000","0"
"TIRA LECHE / UNIDAD","Consumable","CONCEPTOS","0","54.0000","0"
"TIRAS DE PRUEBA DE GLUCOSA (TRUE TEST) / UNIDAD","Consumable","CONCEPTOS","12.9399995803833","4.2000","0"
"TIROGLOBULINAS","Consumable","LABORATORIOS","0","","0"
"TOALLAS DE MANO /  PAQUETE","Consumable","CONCEPTOS","18.479999542236328","6.0000","0"
"TOALLAS DE MATERNIDAD / UNIDAD","Consumable","CONCEPTOS","10.800000190734863","3.8992","0"
"TOALLAS HUMEDAS / PAQUETE","Consumable","CONCEPTOS","46.04600143432617","14.9500","0"
"TOALLAS SANITARIAS (BUENAS NOCHES) / UNIDAD","Consumable","CONCEPTOS","2.700000047683716","0.8992","0"
"TOALLAS SANITARIAS / UNIDAD","Consumable","CONCEPTOS","2.309999942779541","0.7500","0"
"TOBILLO AP Y LATERAL ","Consumable","RADIOLOGIA","185","100.1900","0"
"TOBRADEX COLIRIO (TOBRAMICINA,DEXAMETSONA,BENZALCONIO) FRASCO / 3% /0.1%/0.01% / 5ML","Consumable","CONCEPTOS","773.0800170898438","251.0000","0"
"TOBRADEX UNGUENTO (TOBRAMICINA,DEXAMETSONA,BENZALCONIO) / TUBO / 3% /0.1%/0.01% / 3.5G","Consumable","CONCEPTOS","0","218.0000","0"
"TOBRAWELL (TOBRAMICINA) / GOTERO ","Consumable","CONCEPTOS","140.6199951171875","90.1400","0"
"TOFRANIL (CLORHIDRATO DE IMIPRAMINA) / TABLETA / 25MG / UNIDAD","Consumable","CONCEPTOS","10.010000228881836","3.2500","0"
"TOLESTAN (SUMATRIPTAN / NAPROXENO) 85MG/500MG / TABLETA","Consumable","CONCEPTOS","0","171.0000","0"
"TOPAMAX (TOPIRAMATE) / 50 MG / TABLETA","Consumable","CONCEPTOS","53.040000915527344","17.2200","0"
"TORAX PA O AP ","Consumable","RADIOLOGIA","233","100.1900","0"
"TORAX PA Y LATERAL","Consumable","RADIOLOGIA","233","115.1200","0"
"TORCH IGG (QUIMIOLUMINISCENCIA)","Consumable","LABORATORIOS","0","170.5426","0"
"TORCH IGM (QUIMIOLUMINISCENCIA)","Consumable","LABORATORIOS","0","170.5426","0"
"TORNILLOS DE 1" PUNTA DE BROC ","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"TORNILLOS DE 1/2 / UNIDAD","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"TORNILLOS DE 1/4 / UNIDAD","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"TORTILLAS / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","1","0.0000","0"
"TORUNDA DE GASA","Consumable","CONCEPTOS","2.309999942779541","0.2500","0"
"TORUNDAS DE ALGODÓN / UNIDADES ","Consumable","CONCEPTOS","42","42.0000","0"
"TOXOCARA CANIS IGM ","Consumable","LABORATORIOS","0","","0"
"TOXOIDE ANTITETANICO / 40UI / AMPOLLA / 0.5ML","Consumable","CONCEPTOS","98.55999755859375","32.0000","0"
"TOXOPLASMA GONDII IGG EN LCR ","Consumable","LABORATORIOS","0","0.0000","0"
"TOXOPLASMA GONDII IGM EN LCR ","Consumable","LABORATORIOS","330","0.0000","0"
"TOXOPLASMA IGG (QUIMIOLUMINISCENCIA)","Consumable","LABORATORIOS","0","","0"
"TOXOPLASMA IGM (QUIMIOLUMINISCENCIA)","Consumable","LABORATORIOS","0","","0"
"TRACRIUM (BESILATO DE ATRACURIUM) / AMPOLLA / 50MG/5ML","Consumable","CONCEPTOS","107.80000305175781","35.0000","0"
"TRACUTYL (ELEMENTOS TRAZA) / 10ML /  AMPOLLA","Consumable","CONCEPTOS","115.34600067138672","37.4500","0"
"TRAGO DE BARIO","Consumable","RADIOLOGIA","375","277.1300","0"
"TRAMACET / TRAMADOL / TABLETA / 325 MG / UNIDAD","Consumable","CONCEPTOS","61.45000076293945","19.9600","0"
"TRAMAL (TAMADOL) / GOTAS  / 100MG/1ML / 10ML / CC","Consumable","CONCEPTOS","36.959999084472656","12.0000","0"
"TRAMAL / TABLETA / 50MG / UNIDAD","Consumable","CONCEPTOS","18.110000610351562","5.8800","0"
"TRAMAL(TRAMADOL) / AMPOLLA / 100MG/2ML / IM / IV / S C","Consumable","CONCEPTOS","0","35.0000","0"
"TRAMPA DE SECRECION / UNIDAD","Consumable","CONCEPTOS","204","68.0000","0"
"TRANEXIN (ACIDI TRANEXAMICO) / 100/ML AMPOLLA","Consumable","CONCEPTOS","385","125.0000","0"
"TRANSFERRINA","Consumable","LABORATORIOS","0","","0"
"TRAUMEEL / 50G / TUBO / GEL","Consumable","CONCEPTOS","218.99000549316406","71.1000","0"
"TRENTAL (PENTOXIFILIN) / AMPOLLA / 100MG /5ML","Consumable","CONCEPTOS","0","45.0000","0"
"TRENTAL (PENTOXIFILINA) / TABLETA / 400MG / UNIDAD","Consumable","CONCEPTOS","31.56999969482422","10.2500","0"
"TREPONEMA PALLIDUM IGM","Consumable","LABORATORIOS","0","","0"
"TREPONEMA PALLIDUM TOTALES","Consumable","LABORATORIOS","0","","0"
"TRIGENTAX (CLOTRIMAZOL,NEOMICINA,BETAMETAZONA) / TUBO / 20 GRAMOS","Consumable","CONCEPTOS","437.9800109863281","142.2000","0"
"TRIGLICÉRIDOS","Consumable","LABORATORIOS","76.5","34.1085","0"
"TRILEPTAL (OXCARBAMAZEPINA) 300 MG / TABLETAS","Consumable","CONCEPTOS","70.7699966430664","22.9800","0"
"TRIMETOPRIM SULFA (TRIMETOPRIM,SULFAMETAZONA) / FRASCO / 40MG/200MG/5ML /60ML","Consumable","CONCEPTOS","0","178.7984","0"
"TRITACE (RAMIPRIL) / 5 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","55.439998626708984","18.0000","0"
"TRITACE (RAMIPRIL) 10 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","58.79999923706055","19.0900","0"
"TRITACE HCT (RAMIPRIL,HIDROCLOROTIAZIDA) TABLETA / 2.5MG/12.5","Consumable","CONCEPTOS","0","20.0000","0"
"TROPEX (FENAZONA HIDROXIBENZOATO) / FRASO /","Consumable","CONCEPTOS","188.19000244140625","61.1000","0"
"TROPIUM (BROMURO IPRATROPIUM) / NEBULIZAR / 20ML / CC","Consumable","CONCEPTOS","5.5","5.5000","0"
"TROPIUM (BROMURO IPRATROPIUM) / NEBULIZAR / 20ML / FRASCO","Consumable","CONCEPTOS","5.5","5.5000","0"
"TROPONINA I","Consumable","LABORATORIOS","0","85.2713","0"
"TROPONINA I CUANTIFICADA ","Consumable","LABORATORIOS","0","166.2791","0"
"TROPONINA T CUANTIFICADA","Consumable","LABORATORIOS","0","106.5891","0"
"TSH","Consumable","LABORATORIOS","0","49.0310","0"
"TSH -AUTOMATIZADO-","Consumable","LABORATORIOS","0","","0"
"TUBO / OROTRAQUIAL / PREFORMADO / CON BALON / # 6","Consumable","CONCEPTOS","0","32.0000","0"
"TUBO ARGIL # 10 / UNIDAD","Consumable","CONCEPTOS","0","","0"
"TUBO ARGIL # 24 / UNIDAD ","Consumable","CONCEPTOS","486","162.0000","0"
"TUBO ARGIL # 26 / UNIDAD ","Consumable","CONCEPTOS","486","162.0000","0"
"TUBO ARGIL # 28 / UNIDAD ","Consumable","CONCEPTOS","486","162.0000","0"
"TUBO ARGIL # 30 / UNIDAD ","Consumable","CONCEPTOS","486","162.0000","0"
"TUBO ARGIL # 32 / UNIDAD ","Consumable","CONCEPTOS","486","162.0000","0"
"TUBO CONECTOR DE ASPIRADOR / UNIDAD","Consumable","CONCEPTOS","0","22.0000","0"
"TUBO CORRUGADO PARA MAQUINA DE ANESTESIA / UNIDAD","Consumable","CONCEPTOS","0","84.0000","0"
"TUBO DE KER # 10 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 12 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 14 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 16 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 18 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 20 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE KER # 22 / UNIDAD","Consumable","CONCEPTOS","114","38.2519","0"
"TUBO DE KER # 5 / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO DE KER # 8 / UNIDAD","Consumable","CONCEPTOS","0","38.2500","0"
"TUBO DE TRAQUEOSTOMIA / UNIDAD","Consumable","CONCEPTOS","0","360.0000","0"
"TUBO ENDO-ORAL / UNIDAD","Consumable","CONCEPTOS","0","92.3992","0"
"TUBO ENDOTRAQUEAL  #6 SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL  PREFORMADO / UNIDAD","Consumable","CONCEPTOS","0","28.0000","0"
"TUBO ENDOTRAQUEAL #  3 / CON BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 2 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 2.5 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 3 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 3.5 / SIN BALON /  UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 4 /  CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 4 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 4.5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 4.5 / SIN BALON / UNIDAD ","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 5.5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 5.5 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 6 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 6 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 6.5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 6.5 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 7 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 7 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 7.5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 7.5 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 8 / CON BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 8 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO ENDOTRAQUEAL # 8.5 / CON BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL # 8.5 / SIN BALON / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL PREFORMADO 2.5","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL PREFORMADO 3.5 ","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO ENDOTRAQUEAL PREFORMADO 6.5 ","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"TUBO KY (LUBRICANTE) / 125G ","Consumable","CONCEPTOS","0","0.2800","0"
"TUBO KY (LUBRICANTE) / 125G / CC","Consumable","CONCEPTOS","0.8600000143051147","0.2800","0"
"TUBO NASOFARINGE / UNIDAD","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO NASOTRAQUEAL / PREFORMADO / CON BALON / # 4","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO NASOTRAQUEAL / PREFORMADO / CON BALON / # 5","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO NASOTRAQUEAL / PREFORMADO / CON BALON / # 6.5","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO NASOTRAQUEAL / PREFORMADO / CON BALON / # 7","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO NASOTRAQUEAL / PREFORMADO / CON BALON / # 7.5","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO NASOTRAQUEAL /PREFORMADO / CON BALON / # 6","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO OROTRAQUIAL PREFORMADO / # 4 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO OROTRAQUIAL PREFORMADO / # 4.5 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO OROTRAQUIAL PREFORMADO / # 5.5 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","0","0.0000","0"
"TUBO OROTRAQUIAL PREFORMADO / # 6.5 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO OROTRAQUIAL PREFORMADO / # 7 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO OROTRAQUIAL PREFORMADO / # 7.5 / UNIDAD / CON BALON ","Consumable","CONCEPTOS","345.7300109863281","112.2500","0"
"TUBO PARA ASPIRAR / UNIDAD","Consumable","CONCEPTOS","0","142.0000","0"
"TUBO PREFORMADO # 4 / UNIDAD","Consumable","CONCEPTOS","191.72999572753906","62.2500","0"
"TUBO PREFORMADO # 5 / UNIDAD","Consumable","CONCEPTOS","191.72999572753906","62.2500","0"
"TUBO PREFORMADO # 6 / UNIDAD","Consumable","CONCEPTOS","191.72999572753906","62.2500","0"
"TUBO PVC DE 2", 125PSI, ASTM D2241 X 6 MTS. DE LARGO, JUNTA CEMENTADA ","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUBO PVC DE 3", 125PSI, ASTM D2241 X 6 MTS. DE LARGO, JUNTA CEMENTADA","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUBO PVC DE 4", 125PSI, ASTM D2241 X 6 MTS. DE LARGO, JUNTA CEMENTADA","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUBO PVC DE 4", 80PSI, X 6 MTS. DE LARGO, COLOR NARANJA","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUBO PVC DE 8", 250PSI, ASTM D2241 X 6 MTS. DE LARGO, JUNTA CEMENTADA ","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUBOS 4 PULGADAS COLOR NARANJA","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUERCAS (DE 1/4")  / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TUMS (CARBONATO DE CALCIO) / UNIDAD 500MG","Consumable","CONCEPTOS","0","2.7287","0"
"TUSILEXIL (CARBOXIMETIL CISTEINA,DEXTROMETORFANO,CLORFENIRAMINA) / 3G/0.10G/0.05G / FRASCO 120ML","Consumable","CONCEPTOS","362.2099914550781","117.6000","0"
"TYLENOL(ACETAMINOFEN-PARACETAMOL) / 100MG/ML / 120 ML / CC","Consumable","CONCEPTOS","1.659999966621399","0.5400","0"
"TYLENOL(ACETAMINOFEN-PARACETAMOL) / 100MG/ML / 120 ML / FRASCO","Consumable","CONCEPTOS","198.6300048828125","64.4900","0"
"TYLEX (PARACETAMOL) / TABLETA / 750MG","Consumable","CONCEPTOS","11.729999542236328","4.8992","0"
"ULCOGANT (SUCRALFATO )  / FRASCO /1G/ 5ML /200ML","Consumable","CONCEPTOS","0","0.0000","0"
"ULTRA D3 (VITAMINA D) / TABLETA / 10000 MG","Consumable","CONCEPTOS","4.25","1.3800","0"
"ULTRASONIDO ABDOMEN COMPLETO","Consumable","RADIOLOGIA","900","450.0000","0"
"ULTRASONIDO ABDOMEN INFERIOR","Consumable","RADIOLOGIA","450","250.0000","0"
"ULTRASONIDO ABDOMEN SUPERIOR","Consumable","RADIOLOGIA","450","250.0000","0"
"ULTRASONIDO DE REGION","Consumable","RADIOLOGIA","450","250.0000","0"
"ULTRASONIDO ENDOVAGINAL","Consumable","RADIOLOGIA","450","250.0000","0"
"ULTRASONIDO HEPATICO Y DE VIAS BILIARES","Consumable","RADIOLOGIA","450","0.0000","0"
"ULTRASONIDO OBSTETRICO","Consumable","RADIOLOGIA","450","0.0000","0"
"ULTRASONIDO PELVICO","Consumable","RADIOLOGIA","450","250.0000","0"
"ULTRASONIDO RENAL","Consumable","RADIOLOGIA","450","250.0000","0"
"UNASYN (AMPICILINA/SULBACTAM) / AMPOLLA / 1.5MG","Consumable","CONCEPTOS","0","146.0500","0"
"UNASYN (AMPICILINA/SULBACTAM) / FRASCO / 250MG/5ML","Consumable","CONCEPTOS","742.711181640625","241.1400","0"
"UNASYN (AMPICILINA/SULBACTAM) / TABLETA / 375MG","Consumable","CONCEPTOS","74.25","25.7209","0"
"UNIDAD DE CUIDADOS INTENSIVOS","Consumable","USOS Y SERVICIOS","700","209.3000","0"
"UNIDAD DE CUIDADOS INTERMEDIOS","Consumable","USOS Y SERVICIOS","700","209.3000","0"
"UNIÓN COPLA PVC DE 6", ASTM D2466, POTABLE.","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"UNION PVC DWV S40 N1 150MM-6" B C/C","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"UNVCA11STF : CAMISA VERSAONE 11MM FIXATION / NUEVO","Consumable","PINZAS","458.4200134277344","148.8400","0"
"﻿UNVCA11STF : CAMISA VERSAONE 11MM FIXATION / USO","Consumable","PINZAS","152.80999755859375","49.6100","0"
"UNVCA12STF : CAMISA VERSAONE 12MM FIXATION / NUEVO","Consumable","PINZAS","458.4186096191406","148.8400","0"
"UNVCA12STF : CAMISA VERSAONE 12MM FIXATION / USO","Consumable","PINZAS","152.8061981201172","49.6100","0"
"UNVCA5STF : CAMISA VERSAONE 5MM FIXATION / NUEVO","Consumable","PINZAS","458.4200134277344","148.8400","0"
"UNVCA5STF : CAMISA VERSAONE 5MM FIXATION / USO","Consumable","PINZAS","152.80999755859375","49.6100","0"
"URETROGRAMA","Consumable","RADIOLOGIA","922.848876953125","277.1300","0"
"UROCULTIVO","Consumable","LABORATORIOS","225","55.4264","0"
"UROCULTIVO (CULTIVO DE ORINA)","Consumable","LABORATORIOS","143","55.4300","0"
"URO-VAXOM (ESCHERICHIA COLI) / TABLETA / 6 MG","Consumable","CONCEPTOS","0","7.4419","0"
"URSOTEC FORTE (ACIDO URSODESOXICOLICO) / TABLETA / 250MG","Consumable","CONCEPTOS","16.709999084472656","5.5698","0"
"USO CANULA DE MAYO PARA ASPIRACION","Consumable","USOS Y SERVICIOS","155.1938018798828","50.3900","0"
"USO CANULA DE MAYO SIMPLE","Consumable","USOS Y SERVICIOS","120","36.8217","0"
"USO DE  GRABADOR DE CD","Consumable","USOS Y SERVICIOS","0","52.3300","0"
"USO DE  OTORRINO","Consumable","USOS Y SERVICIOS","0","0.0000","0"
"USO DE AMBU ADULTO","Consumable","USOS Y SERVICIOS","64.46499633789062","20.9300","0"
"USO DE AMBÚ NEONATAL","Consumable","USOS Y SERVICIOS","232.7906951904297","75.5800","0"
