"Producto","PrecioUnitario","pricelistName","ExternalID","PricelistItemsApplyOn","PricelistItemsComputePrice","PricelistItemsBasedOn","CodigoAlternativo"
"SONDA FOLEY  / 3 VIAS # 22 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 22 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 22 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 22 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","36.960000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 23 / UNIDAD","30.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","30.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","36.960000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 24 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","36.960000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 26 / UNIDAD","30.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","30.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","36.960000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 28 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","36.960000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","36.960000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","36.960000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","33.960000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","36.960000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY  / 3 VIAS # 30 / UNIDAD","30.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 10 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 12 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 14 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 16 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 18 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 20 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 22 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 24 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 26 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 28 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 30 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","24.950000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","24.950000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","24.950000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","22.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","24.950000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY # 8 / 2 VIAS / UNIDAD","20.900000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","26.390000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","31.510000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","28.950000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","31.510000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","31.510000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 22 / CON BALON 30-50 / UNIDAD","31.510000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","31.510000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","31.510000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","31.510000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","28.950000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","31.510000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY / 2 VIAS # 26 / CON BALON 30-50 / UNIDAD","26.390000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","322.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","385.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","353.750000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","385.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","385.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 20 / UNIDAD","385.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","385.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","385.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","385.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","353.750000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","385.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY DE SILICONE 3 VIAS # 22 / UNIDAD","322.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 16 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 18 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 20 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 22 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 24 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 26 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 28 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH  / 3 VIAS  # 30 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","338.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","311.300000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","283.800000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","338.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","338.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY RUSH / 2 VIAS / # 22 / UNIDAD","338.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"SONDA FOLEY SILICON #22 ","385.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
